firm_id,size,age,sector_code,sector_description,productivity,debt_ratio,profitability,region,aid_received,p_treatment,grant_amount,log_grant_amount,true_effect,employment_growth,value_added_growth,sales_growth
1134,29,14,G,Wholesale and retail trade,45.07437110874796,0.21901754193271508,0.11957041537425311,Castile and Leon,1,0.5287424367213036,5049.609771377409,8.527264261787504,2.3157261691547646,1.396378222264587,10.717223818381994,17.448216291260806
1135,17,29,G,Wholesale and retail trade,66.61581643973673,0.15477073269011485,0.12029400445034388,Andalusia,0,0.5557978991775414,0.0,0.0,2.6433874317072528,1.167201469278399,13.995411375939106,16.028836516859407
1136,43,24,G,Wholesale and retail trade,58.499032225890886,0.08308065944872826,0.03600150302348688,Aragon,1,0.5310155884998202,4783.174235349988,8.473068715399949,1.7299096628101804,3.1473462082741968,13.564984443705063,17.99032824429242
1137,52,47,C,Manufacturing,59.664657501623005,0.21555994827938985,0.0872798753412831,Andalusia,1,0.5259325249703516,4231.239723187333,8.350486617299474,1.4730866267368403,7.4925809367503025,14.449936101457313,17.369572239132253
1138,8,15,C,Manufacturing,52.19713417479977,0.22962344587554478,0.08680246170957205,Catalonia,0,0.529931323903889,0.0,0.0,1.560347895872453,2.3804289779358294,6.146403545973567,13.589942521314862
1139,32,19,C,Manufacturing,57.84985674092883,0.3308031788815369,0.12359816908836208,Andalusia,0,0.5352768225795225,0.0,0.0,2.219695388527752,1.3171901458917614,11.810755809301703,16.543656994017265
1140,35,8,M,"Professional, scientific and technical activities",37.99114486477842,0.32999148690856955,0.017746587300807595,Madrid,0,0.5234441316723905,0.0,0.0,1.7099199617392147,1.9361465298923202,9.09352267383838,7.829123208831006
1141,16,34,M,"Professional, scientific and technical activities",45.35735171109156,0.46295747202285414,0.10997437617840902,Valencia,1,0.536472986032953,4799.354699060376,8.476445089803413,2.5266160450880615,0.45866301437148094,10.733903998472563,18.195827893688904
1142,60,2,M,"Professional, scientific and technical activities",52.88006355453015,0.050636680003907135,0.01416153744972451,Basque Country,0,0.5340560291185805,0.0,0.0,2.0381639555413944,0.49781569159275163,11.000932202077806,14.700075649459887
1143,18,27,M,"Professional, scientific and technical activities",54.16273788322835,0.30333663530884847,0.11885943688364353,Catalonia,0,0.5416798623092526,0.0,0.0,2.7662907435234354,0.771419577404616,6.381847406638173,17.268028013242365
1144,22,10,F,Construction,54.80281782382809,0.19817150982828044,0.1331348700666573,Catalonia,1,0.5316203443265072,3081.545904743767,8.033511126977498,2.061856668410001,2.3515067250989152,11.961632214632811,18.259941860523064
1145,17,35,G,Wholesale and retail trade,47.92497076975433,0.214739943441088,0.046520430318005374,Valencia,0,0.5325735424535903,0.0,0.0,1.5965097642564552,4.5951506291574145,10.879388439844591,15.599979289542075
1146,20,23,N,Administrative and support service activities,44.338648983045054,0.16588532625926541,0.14095644332707696,Andalusia,1,0.5394216375233802,3574.33129556631,8.181813120922978,1.997501163571185,5.402059831346595,11.256256315963359,15.347259260999795
1147,8,49,J,Information and communication,97.36656924566446,0.07671153165976458,0.0012983518490605611,La Rioja,1,0.5775494717903555,4002.0097262542527,8.29480178873088,3.06495416079688,4.047750816733111,18.947631273613247,27.59636987434481
1148,6,8,C,Manufacturing,63.60180909398598,0.14457455957780693,0.1349791722605274,Castile and Leon,0,0.5442840945558134,0.0,0.0,2.567443531362053,0.03903168932720602,13.5619203066252,17.39742704704396
1149,72,28,G,Wholesale and retail trade,56.197212139289334,0.2313682691940875,0.15192281190813203,Catalonia,1,0.5221668107479689,4362.685462268858,8.381072268798304,2.2426038521988056,2.0817069882761574,9.457610265278422,20.80927436262038
1150,10,23,C,Manufacturing,46.50187252690409,0.3130910846736385,0.09729075970757659,Balearic Islands,1,0.5222868850847203,3926.7822302932677,8.275830227584446,1.4119276405954022,3.104957068332654,10.257607535701617,15.329552308625857
1151,9,4,F,Construction,43.23171759584185,0.3381262692165595,0.07022371094853194,Aragon,1,0.5221438626647688,2349.7725485186897,7.762499297164226,1.0581909067418591,3.4250612868051826,9.417211693210692,14.87819413965384
1152,4,14,G,Wholesale and retail trade,48.037991094095666,0.10268364498664503,0.09562099100499616,Basque Country,1,0.5398584816272785,3366.9536133506617,8.122060602509254,1.7616962659543114,4.7825278305290535,10.074817353151943,16.92302905816261
1153,12,42,N,Administrative and support service activities,54.39243265380025,0.24620904544703223,0.04981208156344365,Andalusia,1,0.5385794543029138,4122.555560397328,8.324471070269535,1.2497152810909702,1.4971649312568829,14.030149345816078,18.52984578089206
1154,7,29,I,Accommodation and food service activities,21.79346683905378,0.30018660043796896,0.2112313339581372,Basque Country,0,0.5107108762468657,0.0,0.0,1.689748067952569,1.1313997893665737,3.872880368332913,8.662960597404636
1155,75,1,G,Wholesale and retail trade,26.459156069379745,0.2570117203472579,0.050673435478285435,Madrid,1,0.500186799725455,4103.405332535743,8.319816147211395,1.1075798403465393,2.569692683509495,5.893336115540017,11.169917739784655
1156,45,4,G,Wholesale and retail trade,40.44676416591564,0.0318770318458259,0.14587005848286594,Galicia,1,0.5344863459310202,4032.930397218297,8.302496464329186,2.3925906098133307,6.828651503285084,7.054118129971941,19.4220074347604
1157,12,32,M,"Professional, scientific and technical activities",53.10709155167853,0.2605738607124268,0.04293862912879289,Catalonia,1,0.5389888093880949,3861.3264119998084,8.259024978319012,2.022497054804359,5.807244726109811,14.54683098832033,18.632449686511755
1158,122,33,F,Construction,46.410902792722226,0.17705837502603433,0.15984041397518248,Andalusia,0,0.5030302145535066,0.0,0.0,1.5990506529011879,-0.7331262513859653,8.044680438643745,14.816021881617736
1159,44,49,I,Accommodation and food service activities,72.17181839149227,0.18167673380030766,0.1806164290877585,Andalusia,0,0.5420910003127047,0.0,0.0,2.164041450114615,-0.9817039038609319,11.18452273238171,23.166558157662354
1160,15,26,F,Construction,27.764048195063467,0.4436420965235391,0.09929954055096718,Madrid,0,0.5040523117187725,0.0,0.0,0.7739983854270955,1.324409680230041,5.488035753312114,5.4377471472867125
1161,3,17,G,Wholesale and retail trade,38.72981795594944,0.4124029990774627,0.09433286342835752,Basque Country,1,0.5256074193847435,3350.465307682488,8.117152934463665,1.3628951804820315,1.9200232762229925,11.831954888625674,12.100419499660614
1162,126,39,C,Manufacturing,72.80137611486651,0.1822360877219889,0.03217104876077107,Valencia,1,0.5085950028658126,4612.3177361829485,8.436702559612637,1.3417776734266762,2.1766618760769445,16.91580681990878,18.664279625881868
1163,7,23,M,"Professional, scientific and technical activities",51.9667898701272,0.21063795371235586,0.026216619521585764,Murcia,0,0.547785978045229,0.0,0.0,2.081029944988916,0.7099765676869771,5.520680581330414,12.304256313729967
1164,5,32,C,Manufacturing,63.27263874201738,0.10599592578599933,0.09489573025828142,Andalusia,1,0.5484393302353894,3507.885379107906,8.163053710218675,1.8067304616341746,5.533707163223141,12.635888681876052,22.9214981741233
1165,46,15,F,Construction,80.76870414904195,0.07864040065857046,0.15290962385905604,Navarre,0,0.5453710552018572,0.0,0.0,2.3450466408318493,0.026298682301558518,10.686229917471863,14.505543027105332
1166,141,13,G,Wholesale and retail trade,39.59293373147266,0.4390761699403244,0.05258987554254847,Galicia,0,0.4889085391507287,0.0,0.0,0.7928531673744019,5.526653335907205,6.77668503136838,12.369680009421856
1167,61,2,I,Accommodation and food service activities,48.51028493311952,0.5256229467331626,0.1903964608897093,Galicia,1,0.518154088047737,3261.381055152405,8.090212592775499,1.5154799025980328,2.1400547830937553,10.751440915111539,13.217318314855067
1168,32,19,J,Information and communication,45.91359648603692,0.4140764253701851,0.0494927030185081,Madrid,1,0.5352179034433062,3630.0114836490484,8.197266534077759,2.1170595394901843,5.379185402283411,7.9621699302391225,16.870036525594195
1169,32,24,C,Manufacturing,20.681104932750866,0.634925771312358,0.09146959703749855,Castile-La Mancha,0,0.49941203506431897,0.0,0.0,0.7438852780151507,-0.0475829789476756,5.495347843138685,8.245953504146975
1170,40,45,C,Manufacturing,45.34404794366046,0.29424039020453147,0.09160082332018278,Madrid,1,0.508258354274465,3792.974634693283,8.241169464835627,1.2992000892320734,0.30605083095294705,9.40927936066653,17.259227995245165
1171,37,24,M,"Professional, scientific and technical activities",63.21593281070998,0.24063641989249215,0.07492328123822414,La Rioja,1,0.5422212579734565,4191.934139261752,8.341156039740403,2.043522908214608,4.25824888806482,15.24287858299183,19.678360041385346
1172,25,11,J,Information and communication,58.10884312718361,0.32525911584624895,-0.022191375816311504,Madrid,0,0.5459305501312822,0.0,0.0,2.3558293154255874,-0.19207400100096983,9.490290099134114,14.396286709160632
1173,22,22,M,"Professional, scientific and technical activities",59.286247540820156,0.2839513991122741,0.0490463449784552,Galicia,0,0.5479896761783585,0.0,0.0,2.0209110762959277,2.677488078828988,6.378613481339347,11.151746654830811
1174,19,15,J,Information and communication,44.367365290407506,0.27907659205598045,0.08998196461514361,Andalusia,0,0.5539475998444618,0.0,0.0,2.2885970608480948,1.9741533516845722,9.359697804848238,17.25820317522891
1175,11,10,J,Information and communication,40.15854145991538,0.2501070253160157,0.07520074520098931,Canary Islands,0,0.54445078377258,0.0,0.0,2.3074783892831383,0.5372560741725076,4.951741495960623,12.56677981953201
1176,16,41,G,Wholesale and retail trade,69.03883507847931,0.26948779944815426,0.11181013297013914,Valencia,0,0.548298909352401,0.0,0.0,2.556900551336639,2.954590570214347,8.696979336977384,18.10101865455099
1177,5,27,I,Accommodation and food service activities,42.54024280463496,0.36868786848028196,0.1178417955995926,Balearic Islands,1,0.5199112156322601,3906.758977054082,8.270719337016645,1.8367145595660677,5.8657764865162685,10.151577846542228,18.092893674705795
1178,19,9,M,"Professional, scientific and technical activities",54.41123058189821,0.11659256821628282,0.0679960769410545,Catalonia,0,0.5470498296868731,0.0,0.0,2.1515197376026993,2.1141534197214984,8.954248402625332,14.629922066969153
1179,9,28,C,Manufacturing,52.450020210163075,0.3979266101922391,0.031878481384227685,Castile and Leon,1,0.5204472896657009,3694.1661209306953,8.21478079067501,1.3905735919093916,2.095092414066457,7.494788273825343,17.36965252717328
1180,8,1,G,Wholesale and retail trade,71.92575524385677,0.3533493880599521,0.15741588526917066,Andalusia,0,0.5647724110616626,0.0,0.0,2.5339081643786154,3.5039106221050065,11.199008332635191,19.14287922308471
1181,23,17,J,Information and communication,64.5711853650854,0.05072572694001917,0.01222688347421741,Aragon,1,0.5580310624987692,3833.3110451130688,8.25174504840906,2.702986126710835,6.183786369291429,14.849806604253612,19.014500768809455
1182,61,31,H,Transportation and storage,30.571120689993187,0.30633472593377364,0.050234638828392575,Canary Islands,1,0.4920601504866275,4408.287492800256,8.391468389129212,0.7553764809661583,1.8423875559451404,7.286984111813138,12.612852359561941
1183,42,44,J,Information and communication,32.1867024983744,0.41579695609310235,0.03750200380130994,Catalonia,0,0.5170200865043464,0.0,0.0,1.938070068890642,4.396543597910173,2.95652800727885,14.224851281893486
1184,6,10,F,Construction,58.68364727103702,0.1395437866974147,0.11732288109010539,Murcia,1,0.5456680151676508,2760.6362230857308,7.923578617505624,2.2232926860129556,4.070682057432084,13.97111298550163,23.5761900492364
1185,9,37,C,Manufacturing,49.0349352893125,0.3773770333817121,0.14585109872402954,Catalonia,0,0.5224448664555233,0.0,0.0,2.176972319511413,5.094560061951796,9.921806447813342,16.573216401914785
1186,43,29,C,Manufacturing,43.17242324069354,0.4970190763392327,0.07131533122445276,Galicia,0,0.5091569810373324,0.0,0.0,1.0627051560677028,0.5924403269779477,4.920258763090506,15.812002743906788
1187,9,18,N,Administrative and support service activities,65.23441825991706,0.2876241598573281,0.09148883801674562,Catalonia,0,0.5429295963070039,0.0,0.0,1.3287200227418425,4.244017783508839,8.474306404470617,13.922227113859293
1188,17,47,N,Administrative and support service activities,52.81189073133366,0.3706800843590651,0.10143859104945749,Murcia,0,0.5306056203344484,0.0,0.0,1.8894388229542713,1.7628682049794788,10.60968496168912,13.019347174924782
1189,31,38,F,Construction,50.78686080334166,0.09518768994290844,0.17020020492944304,La Rioja,0,0.5248558029214653,0.0,0.0,2.0886809180905086,2.8197487688926377,12.537094804258995,12.638997442395436
1190,9,39,C,Manufacturing,61.697429611325745,0.4128546359311418,-0.008678672110658883,Andalusia,1,0.5323007090269817,2664.6234875184437,7.888193263277658,1.4681196601821158,-0.20957476471950942,11.778963359710147,25.18025778930648
1191,22,49,C,Manufacturing,44.373365075846536,0.278146295348559,0.11721109495634643,Catalonia,1,0.5138428607379537,4410.889234455649,8.392058274540485,2.1775873554099068,8.548286250932854,10.785605880669255,17.625566659367024
1192,7,6,F,Construction,73.5277847820883,0.47279958715153636,0.09882623739697517,Madrid,1,0.5416667162796048,2702.0262949358157,7.902127274285296,1.2344782606693467,4.547072783014429,13.73280854738226,17.22631620895654
1193,12,40,G,Wholesale and retail trade,38.179285651504884,0.4058008070320599,0.06145802373770898,Madrid,1,0.5164532391911278,4106.586871355891,8.320590999135346,1.3279920494829889,5.1721236389048535,11.96392896177666,11.697692574511073
1194,26,12,F,Construction,59.85393599513132,0.2593481382524928,0.09631133678601478,Valencia,1,0.5362253826276945,3189.7007806895945,8.067995852119628,1.2351912216988206,0.901329140879342,10.310467438039328,18.228546859997383
1195,6,14,M,"Professional, scientific and technical activities",71.50749257989767,0.27796826934201896,0.11704144879149589,Balearic Islands,0,0.5603405601484133,0.0,0.0,3.0131066564569577,3.054791290337043,10.48849808976662,14.940643069599039
1196,29,44,J,Information and communication,29.340567660918502,0.19825305746317282,0.10915813562414015,Valencia,1,0.5336871196401666,3367.0750155785972,8.122096648148203,2.9791526191460127,4.307270975549116,10.242478914874198,19.907941155893443
1197,20,10,C,Manufacturing,44.849972362213265,0.2831897161437248,0.18792503029581492,Canary Islands,1,0.5259712839926529,2725.4226368597006,7.910745639439327,2.1853100074784075,2.1344537825092376,9.090116677821118,19.02204834191059
1198,31,20,J,Information and communication,67.13311089328337,0.5231085812547936,0.08637407938968426,Andalusia,0,0.5591785965740869,0.0,0.0,2.22422252767804,5.065566332455905,12.192820969790137,16.923038525576544
1199,24,15,H,Transportation and storage,67.35866821596538,0.2504401121417567,0.08134525916451632,Catalonia,1,0.5349506752285279,3215.638423385923,8.076092125331844,1.327146570017897,4.227884967857495,13.5564527315461,17.414801428959667
1200,60,31,C,Manufacturing,47.42756599417641,0.5203302250513777,0.07093506071651126,Andalusia,1,0.5100567673318231,3483.399961383835,8.156051130862151,1.0139454348903865,2.9044600176248188,5.6759129941017665,12.094890527498837
1201,22,7,J,Information and communication,38.97993359484711,0.5296075897064053,0.10764894185729441,Madrid,1,0.5358959568419734,2966.0032679812666,7.995307721733177,2.7721917462420658,5.8166428567652515,11.565107776678733,17.522836896513674
1202,14,41,C,Manufacturing,64.33903733496143,0.13624075961873428,0.07839708692570262,Navarre,1,0.5332383104230201,2094.300174000725,7.647452103238406,1.75114961373088,2.619282934688367,16.83866293206491,20.320941349696316
1203,22,10,C,Manufacturing,67.75323653872407,0.2310545242295208,0.08066045725323835,Valencia,0,0.5432069481166074,0.0,0.0,1.65847784115772,2.948186733380955,11.53627764064713,14.408741680420167
1204,31,10,C,Manufacturing,32.53004977231408,0.1669134778305875,0.08089149300031284,Extremadura,0,0.5214964267538158,0.0,0.0,1.3343870198925534,1.9511177932374157,10.06344449628779,10.656553721078792
1205,21,48,N,Administrative and support service activities,31.941295265504298,0.4424343942968221,0.07326957152549535,Catalonia,1,0.5055037374969649,3004.287072609963,8.008128374057021,0.7929785583582211,2.7047814176344156,6.500965130341808,11.567773403333288
1206,21,39,J,Information and communication,53.37885022975399,0.26073931400144934,0.04956635989237962,Melilla,1,0.5433764575188401,4094.2929585043653,8.317593534266575,2.3890491882960907,6.688700767053273,14.893118794330022,20.489643459734356
1207,11,28,G,Wholesale and retail trade,59.44040950143338,0.27932696181626165,0.10090532690984555,Catalonia,1,0.5389705043474843,4273.972539406161,8.360532957819506,2.471077133198072,4.026684765684799,16.549696287099948,24.598287231164647
1208,12,30,M,"Professional, scientific and technical activities",45.513963721549175,0.43123231147605434,0.06574762174916907,Valencia,0,0.5371291067330521,0.0,0.0,1.7759073257394373,0.9251346888776995,7.833736231317015,8.368241994908338
1209,7,37,F,Construction,60.18940729973524,0.6184962298261197,0.1106839751410222,Valencia,0,0.5292893035809701,0.0,0.0,1.7553978431712327,1.0618022254709143,8.74941773325436,16.53150237140189
1210,81,3,N,Administrative and support service activities,39.34795089743927,0.6167913458565372,0.08553838144639986,Canary Islands,0,0.49811750129498156,0.0,0.0,0.4526881631178556,0.4511192900682308,9.210373909851459,9.71267579852588
1211,7,43,J,Information and communication,18.27959601389397,0.22287843706978835,0.06067125618354767,Andalusia,0,0.5337288956690857,0.0,0.0,2.131917523069151,3.590708619220454,6.091054652487175,8.869667795569745
1212,12,15,H,Transportation and storage,43.64148391501106,0.5407702424223749,0.15824152025175325,Catalonia,1,0.5188736571588621,2431.349584855936,7.796612976528912,1.6476445967277358,3.4284650882814276,12.365665704841412,15.805358999244937
1213,11,21,M,"Professional, scientific and technical activities",50.94848219769652,0.37714997277171164,0.07488437072265118,Murcia,0,0.5447366010864114,0.0,0.0,1.8883348492052534,4.190927303765649,9.561501889466921,14.641348238432332
1214,41,37,I,Accommodation and food service activities,45.862400601553155,0.3890278576616729,0.11114115072809032,Madrid,1,0.5086232142600715,3358.9134675685173,8.119670498925771,1.7055961483538589,4.271930648368894,10.767442211910435,13.73559887855811
1215,16,12,M,"Professional, scientific and technical activities",32.620951045107724,0.6392403750996034,0.045000854700394936,Extremadura,1,0.5285119746062423,4488.256545965647,8.409442387063317,1.4229691353514737,1.2480497993812312,8.167421015325395,14.513473840907686
1216,54,4,M,"Professional, scientific and technical activities",22.76526536181774,0.11070922413793226,-0.021276966556558988,Aragon,1,0.5112129357432453,3872.1043236230307,8.261811615279797,1.7009434294802455,0.20548312495278176,7.524511085285742,12.296100851388905
1217,12,47,C,Manufacturing,42.28866793448153,0.2354189929119294,0.05165004161614765,Andalusia,1,0.5235171490071769,3578.0357852821103,8.182848709397824,1.439467686432886,0.5139543019572694,10.954327939142305,17.958473662797168
1218,25,9,F,Construction,63.46483657474616,0.5278329487989671,-0.026872435319989688,Valencia,0,0.5270872271271816,0.0,0.0,1.0068154169484944,0.5857071621897607,9.402199323852399,18.472281279750433
1219,10,39,C,Manufacturing,68.84296159120524,0.22218309827086413,0.06815685665903759,Catalonia,0,0.5354061628476086,0.0,0.0,1.7262465176411883,4.692090953817242,11.605004943686051,17.62551193122523
1220,112,42,F,Construction,67.81570076207683,0.343471082868192,0.1534323507269527,Galicia,1,0.5108975760353609,3932.7824184510805,8.277356689450748,1.6866859247525765,6.892303584902246,12.1195564235096,22.333329411252706
1221,8,28,G,Wholesale and retail trade,37.76135697277171,0.18798396648747331,0.03473574889616746,Valencia,1,0.5296233878011223,3461.1633123344445,8.149648907452681,1.5576296032402437,3.622797348952803,8.125159608147591,16.447295676768544
1222,26,23,C,Manufacturing,32.694405145544536,0.21534294404413865,-0.025302192879709418,Murcia,1,0.510051388977696,3717.9273414279705,8.2211905566081,1.3076011074113068,4.885057456676192,9.797518914210126,15.67101752459182
1223,33,45,G,Wholesale and retail trade,57.44951922469843,0.3707571920692874,0.15501284955062633,Catalonia,1,0.5281373745028027,3846.7787122289196,8.255251302914976,2.271738000177697,3.4961988160261757,14.137066503118415,22.140551736482028
1224,28,40,J,Information and communication,59.52650017396888,0.42143653999441044,0.05623226183378741,Catalonia,0,0.5418674210550612,0.0,0.0,2.2618284617452784,1.0808013602585282,8.791700023984314,12.712623376895282
1225,17,44,M,"Professional, scientific and technical activities",56.00254407800746,0.19437548555330386,0.07921308089156562,Madrid,1,0.5405084436486693,4627.4734789945,8.439982390555558,2.097649955226771,5.985272345268444,15.736802498639229,19.6811153480565
1226,18,22,C,Manufacturing,19.78905088643355,0.41888028639270375,0.11941399845655387,Castile and Leon,1,0.4999699086699426,4401.828242013678,8.390002395686144,1.8070102224716318,3.502539412633283,6.293964624351368,8.919867946909807
1227,21,24,C,Manufacturing,36.996731226748,0.24466524998538527,0.10615863824945747,Galicia,0,0.5202226400651218,0.0,0.0,2.1413020622820946,3.325867791328439,8.212678299835416,10.444740048498554
1228,18,26,C,Manufacturing,49.55466814571032,0.40073352617638014,0.11752562098059345,Andalusia,1,0.5303097354498317,3699.6969866940894,8.216276455674201,2.1228131552807232,4.339097699672543,12.951196335723,16.75390140103231
1229,43,30,M,"Professional, scientific and technical activities",57.30827291945641,0.27263814817532517,0.1250214494772712,Madrid,0,0.53685657450411,0.0,0.0,2.728444581019239,1.6104297162893952,9.887557976156938,16.315484592898994
1230,118,33,G,Wholesale and retail trade,61.5096104390373,0.33689902944365935,-0.007305731629472734,Melilla,0,0.5006058637226779,0.0,0.0,1.2061970749467137,1.9693027812667379,12.389910250431043,14.915690632550353
1231,13,16,R,"Arts, entertainment and recreation",52.1638028342306,0.26217614532052835,0.00928261299299904,Valencia,1,0.5295520813907931,4179.716841037626,8.33823800388675,1.2074618830217778,4.023732434491993,14.076069056945693,15.988645183475272
1232,7,22,M,"Professional, scientific and technical activities",54.96175709807354,0.08218165462396697,0.13855848313144206,Castile and Leon,1,0.5527319729113329,4048.2969449301986,8.306298551187034,3.0394359163567684,5.901899458475249,12.380057916311813,23.221601324979247
1233,19,49,N,Administrative and support service activities,51.27298187541656,0.22215394167830366,0.04091304284541566,Catalonia,0,0.5230886129316588,0.0,0.0,1.214575877075862,0.3414156690475838,4.371614869269648,15.666420885050398
1234,158,43,C,Manufacturing,60.28429061327724,0.28614794753529205,0.04636770775182204,Basque Country,1,0.48165807233499425,5143.872987932835,8.545755961458639,0.9846949585974804,3.147847878859495,10.517955515403333,17.939293298075725
1235,11,18,G,Wholesale and retail trade,54.692984772363666,0.2517182249942424,0.0168578738917841,Canary Islands,1,0.5341335714707699,4281.812016180898,8.362365085963587,1.651211622729394,0.8817906017938129,9.90379333509034,19.19263601958019
1236,75,7,R,"Arts, entertainment and recreation",50.98606490070931,0.6647077772438865,0.0597526055326259,Catalonia,1,0.4988248912168617,3179.103340158391,8.064668972151363,0.5451528717632066,1.8736177505076412,8.268694336607602,15.409521904435655
1237,77,26,C,Manufacturing,45.97446801293929,0.41814750369085296,0.06253419681577645,Madrid,1,0.49697333433060076,3915.3212567378805,8.272908037246196,1.0335971764385399,1.1929440586804754,13.338854297660163,18.623610889921636
1238,13,8,H,Transportation and storage,51.219371375637216,0.33947983933728826,0.03312696561574212,Andalusia,1,0.5338107153006346,3569.353413600799,8.18041986528035,1.1207138744190839,-2.8163968908537296,15.906238962200407,15.463774759082378
1239,32,6,G,Wholesale and retail trade,57.268870682589124,0.28268096361089917,0.02734586275621277,Castile-La Mancha,0,0.5417735555822727,0.0,0.0,1.5620077432149921,6.74688862574984,7.620256255041076,13.321152102950713
1240,74,30,G,Wholesale and retail trade,54.01213083347092,0.06259471802197378,0.09593315460878529,Catalonia,0,0.5208907071238847,0.0,0.0,1.5815265903127353,0.8094542434665435,10.075915467406217,15.292586032672418
1241,15,39,N,Administrative and support service activities,55.712396275178804,0.2732153556629588,0.03961653665557854,Balearic Islands,0,0.5280927185093796,0.0,0.0,1.2239086070888292,0.41281320766520224,9.778117464019903,12.699905287580767
1242,17,23,H,Transportation and storage,70.14082792026778,0.405384632935888,0.049684387151086924,Andalusia,0,0.5420539792986983,0.0,0.0,1.2280236462667897,5.852113751798133,11.624545524390598,16.227733954071788
1243,13,32,J,Information and communication,53.97745884119881,0.17767795083420337,-0.029313917338704046,Catalonia,1,0.5456269683970443,2326.202078150135,7.7524220001636355,2.5100966375777847,2.4356412367980798,10.412687935933587,20.193082740397532
1244,9,22,J,Information and communication,40.265022192902634,0.17664378731089125,0.17691001212655122,Galicia,1,0.555462395497647,4543.701766974499,8.421717386631242,3.1900064346181356,2.276268477954698,15.58470951096448,17.7904479942477
1245,12,42,H,Transportation and storage,63.25410178991253,0.11699394254057258,0.12709120147373504,Galicia,1,0.5417272975924453,3780.5496186603973,8.23788915663282,2.2675470753585527,4.429413878462643,16.164697669939414,20.611925463962102
1246,8,43,M,"Professional, scientific and technical activities",29.50702493496624,0.1343529035898375,0.0552596973336529,Castile and Leon,1,0.5251721335984582,5067.802647331324,8.530859904459613,1.928717345759825,2.63928272055738,8.603335228969243,13.519835092722705
1247,21,45,Q,Human health and social work activities,33.77879928891069,0.8022745393715625,0.035045953217113984,Basque Country,1,0.49084389188556016,3080.107504253519,8.033044390637567,0.4515134535175445,0.7068716302262055,9.121602701059492,9.617236978820623
1248,11,9,Q,Human health and social work activities,55.037708970801035,0.41674373839387924,0.08054443986165626,Balearic Islands,1,0.5274242182474758,2159.5863052823356,7.678134901476393,1.0896333513141312,1.488433243698189,8.040407117471423,14.301256108915332
1249,24,31,J,Information and communication,57.74595001679868,0.3452344434626082,0.0791733205201173,Andalusia,1,0.5564534635607152,3883.6493546293864,8.26478800251976,2.336225056705379,4.288353408766323,9.961018761928122,21.638240151612678
1250,6,7,G,Wholesale and retail trade,31.324231647440076,0.34150805702785914,0.016201671524267644,Asturias,0,0.5193312117240785,0.0,0.0,1.3477342594465416,4.924343489705938,6.816841564496404,12.744107873452421
1251,26,9,C,Manufacturing,44.25773778519875,0.6090976809671229,-0.04752681144611799,Madrid,1,0.5043856190602878,3542.6982439717285,8.172926162493708,1.0294796968848645,-0.34325807806239506,9.78812524927616,15.56780335203389
1252,39,13,C,Manufacturing,40.90874251670512,0.4869910358034796,0.053696204624166556,Andalusia,1,0.5153283404019391,4722.676040727149,8.460342597642933,1.0660963893635718,4.591333853201232,8.690913899391997,15.568341140947126
1253,4,3,F,Construction,42.69985515677605,0.0529019661554629,0.001831273455024332,Andalusia,0,0.5368449053694517,0.0,0.0,1.3580965854122977,5.114267319507735,10.263909848108497,11.754269239353613
1254,27,35,G,Wholesale and retail trade,64.15396664409418,0.14899848707478672,0.0885689973361771,Andalusia,0,0.5485072175480759,0.0,0.0,1.784541179366155,1.3184264131662093,9.381420751399377,16.865861968362783
1255,54,33,C,Manufacturing,60.59758195320879,0.3601359006079998,0.08890407833303372,Catalonia,0,0.5154153626083524,0.0,0.0,1.3298399189240881,3.1503492110248636,12.362529343640066,13.895258534141645
1256,8,21,F,Construction,49.713167302194385,0.3090944783111693,0.03133936508290458,Castile and Leon,0,0.5223330481576716,0.0,0.0,1.1560371947107746,1.884669177775867,10.15647884826226,13.154592522342769
1257,77,31,C,Manufacturing,41.81057109327608,0.28660457908397485,0.05327078661722735,Aragon,0,0.49575253137394715,0.0,0.0,1.123501131848786,-1.49197290833095,11.446231630823718,12.020671151621967
1258,28,34,H,Transportation and storage,29.755254946697892,0.10690602025344839,0.16815208459890418,Andalusia,1,0.5214573511664647,3773.5590924824373,8.236038858168467,1.8786465292135306,6.068184522730737,6.29065601993441,11.63363969809884
1259,11,32,C,Manufacturing,71.30277408172924,0.2356923890757274,0.11875642631354813,Valencia,1,0.5463596074422344,2944.6054801324526,7.988069670924005,2.533335351741565,5.327696881996554,14.58033868296879,23.050349505593548
1260,19,35,J,Information and communication,58.881708504273774,0.3892495969394128,0.0573873614645548,Valencia,0,0.5518574248713839,0.0,0.0,2.323567488103325,1.2915887294479005,7.812997840685371,13.930687757748267
1261,31,15,G,Wholesale and retail trade,39.399963438902894,0.19661572080223208,0.19459796634679896,Madrid,1,0.5282609423073783,3272.7408409917216,8.09368859810643,2.2733839135867964,1.1947773552015915,13.110891650618042,17.359781874021465
1262,21,32,J,Information and communication,60.793992464373375,0.09303059877690002,0.020153129401417766,Basque Country,0,0.5524371922336595,0.0,0.0,2.630909325866834,3.530487986707148,13.352181963218653,15.347130448138339
1263,31,6,M,"Professional, scientific and technical activities",48.94664569138062,0.4344580339843412,0.03936526375917226,Cantabria,1,0.531263085281396,4590.298318516991,8.431918121122495,1.7310084229294653,4.096937266457704,10.34586732386525,17.21442794104257
