firm_id,size,age,sector_code,sector_description,productivity,debt_ratio,profitability,region,aid_received,p_treatment,grant_amount,log_grant_amount,true_effect,employment_growth,value_added_growth,sales_growth,propensity_score,estimated_cate
1478,28,8,M,"Professional, scientific and technical activities",48.27573602762236,0.1586673755965343,0.1416956938795464,Catalonia,1,0.5429635718376572,4993.843064919211,8.516161272154493,2.812089984679689,6.650602519290885,15.606527849132071,18.768651451843553,0.5564949900832149,3.3954154796747087
1479,10,49,C,Manufacturing,27.76652864484037,0.1362226434666054,0.064379133124441,Madrid,0,0.5065858023652396,0.0,0.0,1.4014426429817983,-1.1246287509637256,7.171985114119821,5.267972928819075,0.4560137682799999,2.8087299499523306
1480,14,47,N,Administrative and support service activities,67.27498374571213,0.5324184085143704,0.0488494796311528,Castile and Leon,0,0.5291239162814967,0.0,0.0,1.084331428942751,4.706056899220045,10.662583043126752,16.81305176605455,0.5367043644214237,2.4528357275755748
1481,36,1,G,Wholesale and retail trade,48.468454116628415,0.4065573410406865,-0.0169190569540961,Balearic Islands,0,0.5203134017598643,0.0,0.0,1.3341272001255975,4.809716839704846,11.899144016174564,14.11521587112281,0.5115228408778085,2.402140653311219
1482,15,12,G,Wholesale and retail trade,50.563296149908446,0.1173441153815375,0.0836099178670641,Castile-La Mancha,1,0.5477129218858969,4499.4629169162545,8.411935540893445,1.7282888461175467,4.176338288214951,12.5240967693686,16.463391190220705,0.5319756052837226,2.9440379882451917
1483,80,5,N,Administrative and support service activities,56.00962457509755,0.1395869923504209,0.098952351567822,Andalusia,1,0.5317614424331997,3889.4042051673914,8.266268339997739,1.1005092534005545,4.530154801604558,11.249184154898623,19.817582300665993,0.5925719392056313,3.0347726143825775
1484,15,24,J,Information and communication,38.178856191444936,0.1629939332889272,0.0649997302136397,Madrid,1,0.5406732584341752,3922.66928779553,8.274782537774612,2.3587946286255224,2.2150996802776186,12.944944471746552,13.178422142295029,0.5526171854569016,2.8209669695258794
1485,24,6,C,Manufacturing,56.84533959699044,0.2548560322653544,0.0411649336950132,Castile-La Mancha,0,0.537264214247631,0.0,0.0,1.51759736370455,2.4226382673631135,7.080363517402941,11.395301044872326,0.5169510741843236,2.666749191763037
1486,42,25,H,Transportation and storage,44.49388030972725,0.3722087641782962,0.1421701719921566,Galicia,0,0.5177137979416647,0.0,0.0,1.7047300389189766,3.9506885038534847,7.697681048063239,12.860965999572649,0.5044112139718528,3.1592771660953103
1487,6,1,G,Wholesale and retail trade,36.551216890292125,0.438329583239428,0.1115902138598327,Cantabria,0,0.52662025748268,0.0,0.0,2.103182585663493,1.1659128464434574,7.531158705651006,9.673916077212096,0.48793762701032917,3.2290238044176305
1488,5,25,G,Wholesale and retail trade,58.60171240033098,0.2607385691718618,0.1456412725259505,Galicia,0,0.5493840078246232,0.0,0.0,2.505278554831448,5.457196722155219,11.443943550538034,17.407837351904956,0.47453052937570755,3.6045369784081447
1489,6,1,J,Information and communication,72.37510788202712,0.2136244086930867,0.0323210452491897,Catalonia,1,0.5687140832594416,2816.142368206773,7.943478305543865,2.6861266701271846,1.8533514739176873,16.22530627452633,22.2143536210923,0.5937398619680012,2.7912525686229572
1490,55,32,G,Wholesale and retail trade,60.87244060228747,0.3711560387258206,0.0445882936725988,Balearic Islands,1,0.5210199817464427,3516.009269133908,8.165366267993372,1.4175683672970545,3.1469902787260784,9.549434143907575,20.899704130916433,0.6032372445662182,2.4619098714044836
1491,13,42,C,Manufacturing,63.844663477106465,0.2545813296727778,0.1401588621625798,Galicia,0,0.5392085899390263,0.0,0.0,2.431865305098287,-1.3060279395879355,8.85997707915872,14.959300338261126,0.5491938222152851,3.6079064675896677
1492,155,42,H,Transportation and storage,42.19054090156551,0.1273411690855936,0.0776326460122104,Andalusia,0,0.4854629210489222,0.0,0.0,0.6745642399300614,2.6594420742226488,7.203921090067772,12.859928886016252,0.5493312702044735,2.866513363069333
1493,13,3,C,Manufacturing,26.035704062473155,0.5275381718181573,0.0515447944160722,Catalonia,0,0.5036412520677449,0.0,0.0,0.9808188688065742,1.0292942338872808,5.944987133848123,4.816985456021769,0.5131965956685189,2.296997644872693
1494,23,49,G,Wholesale and retail trade,72.35206283149762,0.2259146622318988,0.055024248811858,Madrid,1,0.5391951221386883,3905.4261646334176,8.270378210613975,1.8056059660830772,4.1888052968625695,11.776056804870851,21.24131729630517,0.55231219932783,2.7711377830436152
1495,69,19,G,Wholesale and retail trade,80.8177233410714,0.1393563338970994,0.0794459736932848,Catalonia,1,0.5406104974214044,4279.704574640195,8.361872895270453,1.7928208995136143,6.261359691267557,18.37440765591659,23.237845784467275,0.5210969213187503,2.941698364717735
1496,100,43,I,Accommodation and food service activities,73.14210160654522,0.1920600102900513,0.1301475907917705,Madrid,1,0.5144933491270504,3061.771305591165,8.027075440509945,1.9393610057754007,4.162623998442832,15.543124852368436,24.469781290466777,0.5800736324735248,3.4322304881091648
1497,105,29,G,Wholesale and retail trade,44.963210915303755,0.3954607312964321,0.0719743573954205,Basque Country,1,0.4962819764907591,4953.851071410111,8.508122390088397,1.0341713778566053,8.635059581759961,10.208451256755357,11.564554561833903,0.5438796561600284,2.319053404262694
1498,53,2,C,Manufacturing,32.68048491906734,0.1205573376703859,0.1195266415088888,Andalusia,0,0.519649170902491,0.0,0.0,2.0942475115202877,3.4217022108642627,6.693313511044984,10.4339821137426,0.5305397181945817,3.2544308244718296
1499,46,9,N,Administrative and support service activities,34.0147595327065,0.5228434492153491,0.1033688888423024,Andalusia,0,0.5168241795039528,0.0,0.0,1.433304146111716,1.7323336383803882,3.6692827911252057,13.292742387281155,0.47451087867354935,3.0121371408277215
1500,32,17,I,Accommodation and food service activities,24.74401148578927,0.3364544538499196,0.0360830479909513,Basque Country,1,0.4980500634328274,3510.977493754881,8.163934546350328,0.782985661007973,0.9284093334452044,6.98920700163624,13.626007615725676,0.5499671403622455,2.3081591761544957
1501,37,46,G,Wholesale and retail trade,48.38932072384931,0.3993169778937382,0.0360435316006438,Castile-La Mancha,1,0.5237731550056134,3640.550956050517,8.200164956708637,1.336576229344755,1.5759559376082823,11.932841863191507,14.023992668085674,0.5876743606823038,2.398415816621903
1502,13,36,Q,Human health and social work activities,74.08516937123682,0.3495126525339249,0.057486670403426,Catalonia,1,0.5351873854088516,3835.430331476486,8.252297612056639,1.3393390411784432,4.942965790889533,13.346079235693283,19.116063604736212,0.5612780551903237,2.4587941014485546
1503,10,17,M,"Professional, scientific and technical activities",47.87506052191635,0.1181889273033471,0.0131581172668865,Madrid,1,0.5408427074643763,3901.683736952592,8.269419733139719,2.1205616779158167,3.2210319138099073,14.131834121271092,14.262391960022423,0.5415998393018348,2.8090282957680643
1504,20,49,C,Manufacturing,54.53484350522413,0.354386477713073,0.0542930572100303,Madrid,1,0.516577689336687,3801.761435621728,8.243482775385209,1.4109619573391683,5.630635070935411,11.281223328734576,12.846295606089512,0.5600051210254645,2.473434063582479
1505,18,12,I,Accommodation and food service activities,70.63395446456313,0.0912954587962501,0.1556716708365692,Madrid,0,0.5470962317636324,0.0,0.0,2.343044085849381,2.611474179137762,13.120362759307602,17.220770169265236,0.5353966336700396,3.595593517277674
1506,14,20,H,Transportation and storage,43.938570322514,0.3405229576491875,0.0784304832086315,Catalonia,0,0.5182977974667664,0.0,0.0,1.0428627455759525,1.827951987602681,7.736465773001933,11.172631309009391,0.5066504167012988,2.34790461228624
1507,35,3,C,Manufacturing,80.53297185079393,0.1999153015558535,0.0416773666956273,Basque Country,0,0.542456497484988,0.0,0.0,1.765414416952086,3.1751624003946337,13.226971524122662,23.344175399810197,0.5099850947588036,2.7974531648963463
1508,43,43,F,Construction,79.8814161124618,0.2043089435067068,0.1757872325910239,Catalonia,0,0.5382281873039982,0.0,0.0,2.222505217617911,2.664008381859981,14.455026075795807,20.192817175117952,0.5117915008175189,3.4587747742395667
1509,22,4,H,Transportation and storage,48.03332991979276,0.1198183791406277,0.0334691340136898,Basque Country,0,0.525000281201146,0.0,0.0,1.2725149200572998,2.7172347122027403,6.507115865989443,13.089492351846491,0.5248686787299129,2.8249086617674157
1510,65,17,G,Wholesale and retail trade,41.33698603971181,0.2183619265273081,0.0319058516597306,Galicia,0,0.5163846280562004,0.0,0.0,1.3350079338698098,6.09467757011495,9.007293998504208,13.411650270370608,0.45627343664955544,2.648837972797189
1511,8,37,M,"Professional, scientific and technical activities",60.4585706958547,0.3294447447733274,0.1414742840903349,Madrid,1,0.5475439644129342,3858.764965838683,8.258361570925928,2.8431409621852195,6.346908292914077,16.772193214468963,23.39127184345815,0.5738271409041541,3.521948248314068
1512,17,46,C,Manufacturing,44.78712586221713,0.0908709754664617,0.1130659029800159,Catalonia,0,0.5205118614242689,0.0,0.0,2.38900028315571,2.963933997415747,12.9015889232653,15.646489072588796,0.5539704055453336,3.4256813997793167
1513,11,42,N,Administrative and support service activities,32.65167174398995,0.1483698708845268,0.0734970573736806,Andalusia,0,0.5272431386685906,0.0,0.0,1.1341468465553726,3.353007599120103,7.021692070097467,11.320213131194768,0.4474788068565054,2.811496788463955
1514,5,15,M,"Professional, scientific and technical activities",69.2185798028447,0.2833822216448376,0.121595444999458,Valencia,0,0.5648640125027155,0.0,0.0,2.988803576383609,2.4365714494694983,6.986732346013383,17.2101073064508,0.5407424547722607,3.5692058788133445
1515,19,33,J,Information and communication,68.2467108091562,0.0266205100968343,0.0950300000614583,Canary Islands,1,0.5632447333934807,4074.4899683750978,8.312746256085058,2.7798465979947276,3.576570016607312,12.273330691696554,23.392328596092263,0.5935858868082993,3.0677561494881624
1516,18,16,F,Construction,52.33267405645341,0.0512555621694255,0.0206903792130587,Valencia,1,0.5337856953568737,3229.647327454262,8.080437807113658,1.4000711783951083,-2.3440731982414933,9.720564776603997,17.062639930480806,0.5091006310750233,2.8186573056076254
1517,67,11,J,Information and communication,31.05702869407733,0.1297818802497474,-0.0398792353507153,Madrid,1,0.5183229844333358,3716.8941631673697,8.220912701810427,2.112788406691026,-0.2763185006551572,12.37777818414761,13.378185182613985,0.46226880676647875,2.78368284737128
1518,33,20,G,Wholesale and retail trade,31.55710623173921,0.2844922253118749,0.0516327424146354,Castile-La Mancha,1,0.521929720117573,2689.152911907696,7.897353315555645,1.299078837005517,4.485585931887771,12.961228645358291,14.950731578341056,0.504412321998036,2.498418890274086
1519,9,38,I,Accommodation and food service activities,51.60843932628729,0.3201792073610716,0.1342462417949139,Andalusia,1,0.5347975743024994,4152.705774453108,8.331756172474742,1.9599051859018013,4.8999168877717025,11.371301372499504,17.585995560043806,0.5558419959436243,3.5166002250800186
1520,89,24,G,Wholesale and retail trade,42.50193448242452,0.3483879016995483,0.0585764955826692,Valencia,1,0.5068184465650677,3687.0886504485543,8.212863621927868,1.1206314431246969,2.7654246957715247,9.623605313837754,12.34187908516639,0.508428441571126,2.319397203663445
1521,53,16,M,"Professional, scientific and technical activities",44.88360601787588,0.3137280990484346,0.1030048599174622,Galicia,1,0.5318959211391371,4068.2194594324897,8.311206481035478,2.523107961130324,9.275184014511773,7.047439521884313,17.847970013383005,0.49191191031563714,3.1053549170844534
1522,32,30,C,Manufacturing,65.32944732590005,0.3365636857205701,0.0892242724222533,Basque Country,1,0.5264894731962511,3788.913254187442,8.240098409737344,1.4887307875384304,3.945590569328678,14.242453505283097,20.764635449096566,0.5390609638002741,2.525673112005851
1523,17,34,J,Information and communication,60.99768976133837,0.1567894246230447,-0.0046750147307199,Catalonia,0,0.5506275920029684,0.0,0.0,2.5851874729903392,-2.262696252271883,10.341680265274622,12.740102236111625,0.5201741657856588,2.8465508231841636
1524,9,1,M,"Professional, scientific and technical activities",70.6721402074642,0.2665539397049721,0.0596802153146841,Galicia,1,0.5647908726005672,3380.2248567073702,8.125993306473205,2.2041674623696697,6.383242259441044,14.256632623064212,21.237508553673873,0.540643657724764,2.648487514340643
1525,15,24,I,Accommodation and food service activities,35.14065164934114,0.305547537793212,0.0979439665223289,Balearic Islands,1,0.5128596769525252,3464.247918526569,8.150539458422788,0.9858589787001996,5.093436234239493,6.653653473418821,11.375550156756162,0.5450161378845162,2.5893164908273003
1526,48,24,C,Manufacturing,44.85212646969932,0.3708897427809247,0.0406426872247816,Andalusia,1,0.5153224698520117,4261.554262166552,8.357623851637795,1.1856315219160685,4.61094106038433,9.11972823394531,19.190178887168024,0.548783742262749,2.3250381031779157
1527,91,9,F,Construction,61.38472543190169,0.042591640035659,0.0618730921486024,Basque Country,1,0.5159353643448652,2932.479871854326,7.983944666864388,1.207255614283358,6.094850763205468,9.69810141832366,18.74771786895616,0.5011379240815583,2.855952258875696
1528,69,22,G,Wholesale and retail trade,56.721175115193375,0.2317394013372168,0.0995873546048555,Andalusia,0,0.5319787337293338,0.0,0.0,1.4594723498147169,-1.1665502132245598,7.986381828634974,18.149484300972695,0.5593336194541988,3.1205423997305712
1529,14,12,G,Wholesale and retail trade,72.98570573881433,0.3528597512878001,0.0836314999571489,Andalusia,1,0.557941462515675,3270.3208651590853,8.092949116631218,1.7209973061003434,4.618960098346525,11.650420259764262,21.61283628333838,0.5883926535807199,2.5039165323228834
1530,8,17,C,Manufacturing,56.30805058856104,0.1355835886590913,0.1323454870462357,Aragon,0,0.5369116289476379,0.0,0.0,2.495496917226519,0.7331195693771542,7.850579544593912,15.928216748025696,0.5249649707806295,3.626937187705986
1531,22,25,C,Manufacturing,77.72163656158328,0.166074428354246,0.0991835456581739,Aragon,1,0.543667006318547,3845.1273693395738,8.254822042953341,1.8231419372615865,5.775704321170277,12.93217998694567,22.47874850014072,0.5356239996110359,3.128816811471093
1532,5,28,J,Information and communication,58.10026702584711,0.1126465430355517,0.0322075000798991,Basque Country,1,0.5562380745498974,3707.435900226536,8.218365476471897,2.6483561272229195,8.10609339176736,15.27508307002493,20.180064887081542,0.5487650172297037,2.877128419955589
1533,26,15,C,Manufacturing,65.93251171382991,0.5431317384686082,0.0561226643035232,Valencia,0,0.5310835930470732,0.0,0.0,1.3121933786696909,1.711640353303561,7.937854492680945,15.802213086987498,0.5068112507586201,2.4301296457217116
1534,18,30,N,Administrative and support service activities,45.147275798233146,0.1337273894343943,0.0810148142113138,Catalonia,0,0.5270180336353394,0.0,0.0,1.2457453685479372,3.4027024249323494,8.315012045089237,11.787328278732328,0.47143229893943606,2.9191381776672944
1535,14,27,G,Wholesale and retail trade,50.214308178259834,0.175130862786117,0.146920753825702,Catalonia,1,0.5366271846549,3597.0057070802877,8.188135000690512,2.4710122189964814,2.9474673384393784,10.90003131957918,19.04898135331814,0.5832024574030124,3.5821868100061023
1536,6,22,J,Information and communication,63.664166057592126,0.2010283734143589,0.0563237184858847,Catalonia,0,0.5600649569098207,0.0,0.0,2.6116132871615623,2.4930588849708633,8.373489167731467,12.97908086773552,0.52442018871493,2.831201698419234
1537,30,10,C,Manufacturing,74.19467255889582,0.106937020538399,-0.0066284401199014,Andalusia,0,0.5478910942071155,0.0,0.0,1.8150097050505591,1.7816866224775625,9.5421575051317,18.468172735227707,0.4764569011292017,2.8348355205740194
1538,13,31,N,Administrative and support service activities,60.93855423966129,0.2973661791792331,0.1020283451745594,Navarre,1,0.5364568038105013,4669.461072805316,8.449013076582808,2.06001936321738,8.097147035082557,15.372906275235522,17.390667124091813,0.5476394901893428,3.490989280816939
1539,8,27,C,Manufacturing,48.752423420980705,0.2300614897466193,0.0422200875828,Catalonia,0,0.5229001924473645,0.0,0.0,1.5254627444631876,-0.0201842059870247,8.245660673555648,13.630835554990416,0.5204397545171329,2.709431397303382
1540,2,12,C,Manufacturing,70.66002544292513,0.6263049100958921,0.0157349340212515,Catalonia,0,0.5321729331985838,0.0,0.0,1.3722953443333594,2.6971723405538084,9.084741473479069,17.15531592921422,0.5912405514118538,2.4601256998893786
1541,20,46,C,Manufacturing,17.120320155801785,0.1585768146602506,0.0809401506412919,Valencia,1,0.5030253511680929,4237.814204025522,8.352038840249469,1.2326263868977672,5.36011050662077,4.98289350682394,13.306715580416034,0.5505981303557559,2.8458309268242425
1542,83,31,C,Manufacturing,28.666482477396897,0.0698546936081161,0.1286433820904151,Madrid,1,0.4937225240561521,4613.80724924473,8.437025379920568,1.9848101311658528,-0.1777975705155565,7.143834084031797,15.009348712169436,0.5402981483334385,3.273238598613746
1543,76,32,G,Wholesale and retail trade,60.224513355025834,0.5271989782781159,0.051305973016949,Castile and Leon,1,0.5108679705070369,4154.932951835427,8.332292219229364,1.1710461552721425,4.343672588201807,10.001361964411288,16.749318771746694,0.5829098290498334,2.453574821606892
1544,14,32,J,Information and communication,50.211625343796875,0.2314285354457633,0.1048286943591314,Valencia,1,0.5540235755724271,4699.479734975268,8.455419853760565,3.2146877179922058,5.631080473713391,11.210692537861426,19.06136359913875,0.5872336610165627,3.518200679664417
1545,12,41,F,Construction,59.08270476686248,0.2026172360968493,0.1140956831521216,Madrid,1,0.5303624603515346,3008.112370953217,8.009400420882297,2.1402098115717756,3.2080986227970696,12.626330127278974,21.28500288633888,0.5314812148007158,3.5987825023177797
1546,29,45,J,Information and communication,50.966112836479134,0.2538651698141846,0.1195898246833314,Valencia,0,0.5477173429683754,0.0,0.0,3.1397959585506063,4.640695076983212,7.618470452070579,13.826696552723938,0.5975606722315412,3.4247463251330057
1547,9,35,J,Information and communication,58.56418541905809,0.4137595854455882,0.0433863845190699,Andalusia,0,0.5572814273418135,0.0,0.0,2.3358822687449927,5.743541401665961,7.957080229742759,13.339383776145969,0.5245931837970944,2.498967096589012
1548,26,46,N,Administrative and support service activities,37.78395768510214,0.589766575371919,0.0239458971033307,Valencia,1,0.5084908510924158,3268.5350181300805,8.092403057489953,0.6840730014791024,3.715921352153664,10.280259453313317,12.368334400446464,0.5269491634725318,2.2884195691842235
1549,37,21,C,Manufacturing,58.55729129119536,0.0774786171225238,0.0307623447520702,Catalonia,1,0.525346987890382,3959.7322060351257,8.284184187670453,1.66009429578943,3.508724934040103,12.155660618100825,15.08394462060338,0.5665429718180458,2.848479534890749
1550,54,10,C,Manufacturing,64.91621792311376,0.6436222415434393,0.1195487336061234,Madrid,1,0.5177643751531201,3418.6220852953943,8.137285322575309,1.889539937687699,1.3970066355491104,12.782480660081788,19.69539605004677,0.5741270070147262,3.219363876556972
1551,19,16,C,Manufacturing,68.30825905896849,0.0868341852844296,0.1133696577335405,Balearic Islands,1,0.5423981828026001,3350.292355402601,8.117101328158135,2.6202484053052553,5.687198477964792,18.106522324894147,21.141562766440707,0.6023259240567849,3.5597408161003212
1552,17,7,G,Wholesale and retail trade,80.2033144197305,0.5107841362976109,0.0321424699649832,Andalusia,0,0.5567450979925319,0.0,0.0,1.623249007899694,2.50310881129949,9.22109702676114,17.85876024598121,0.539678302099305,2.4649428734213377
1553,10,4,G,Wholesale and retail trade,53.6614766525358,0.1081041902160854,0.1866322013171818,Andalusia,0,0.5582346592936178,0.0,0.0,2.5885105763092726,2.16838798936517,8.769727383769965,18.99114171946505,0.577090113394526,3.6167297300540344
1554,10,27,G,Wholesale and retail trade,54.10866630270768,0.2798229027576166,0.0261818016706417,Catalonia,1,0.532025503497319,3964.95541057208,8.285502066094724,1.62126376026946,2.876132934370882,8.634317035855947,16.53040921247327,0.5362967456608189,2.640586691722096
1555,17,25,F,Construction,27.15241303739228,0.1501353786409228,0.1299732042350363,Balearic Islands,1,0.5117999088596266,3829.983277238158,8.250876779574483,1.853388751733,2.3414815104553375,9.463989183075403,15.263533002600528,0.4928100422269566,3.4285075565653944
1556,27,31,I,Accommodation and food service activities,42.02882898292363,0.2315890082820354,0.1559832719602605,Andalusia,1,0.5273339289264714,3566.9110849311605,8.179735573246775,1.8806992815472008,3.943703725240264,12.309440711554885,18.429787442049115,0.597111020461312,3.2926135964580885
1557,42,11,G,Wholesale and retail trade,47.10376888990081,0.4178874060302755,0.0854878802996682,Valencia,1,0.526393179445692,4191.491991252183,8.34105058343965,1.285150282868733,0.8586542797826375,5.445779866683388,17.177189701278145,0.524369087070404,2.377046515535631
1558,11,48,G,Wholesale and retail trade,65.75479328414532,0.4117635784243657,0.0415138078209584,Madrid,0,0.5332724761708061,0.0,0.0,1.601784354417087,4.564442234478333,12.096697056558131,16.879204951537314,0.5342142217158109,2.4698227595126294
1559,66,20,C,Manufacturing,40.83498313865556,0.3297715130434482,0.0426060986275826,Catalonia,0,0.4990002781476195,0.0,0.0,1.1145783183431075,0.3751332085709362,8.134132911363343,9.603318610753693,0.4780991465008039,2.3177270897051363
1560,16,36,I,Accommodation and food service activities,61.94510029623248,0.1352681198179635,0.0668954899818563,Madrid,1,0.5314184598835845,4242.169890523212,8.353065884590041,1.4201828831443613,4.15884737728728,12.743011123560056,17.61953829718885,0.5457353895962795,2.8925553079094466
1561,20,17,I,Accommodation and food service activities,49.9756742455493,0.3370850954023972,0.1340435389034016,Extremadura,0,0.5341418934876935,0.0,0.0,1.882671647053096,1.5061994930477978,6.342869494006033,11.392049876046247,0.5336360635947226,3.419102099294287
1562,11,45,J,Information and communication,47.34247827327857,0.1533401577267018,0.0200062093650076,Aragon,0,0.5420602483903667,0.0,0.0,2.476084625006084,3.428627525920769,10.044989743581954,12.571072570876272,0.5606393369606105,2.8288874011502263
1563,3,11,N,Administrative and support service activities,53.73340953699885,0.2771975007157963,-0.0119383016206387,Galicia,1,0.5391832227391166,3221.5254411597907,8.077920629633937,1.2481365946541922,4.667884129925144,14.365169764428645,15.897437375901314,0.5029353342235718,2.6274976741483163
1564,41,30,J,Information and communication,44.13265441620736,0.3610068824582627,0.0981027495284651,Madrid,1,0.5327867158509265,4195.407578716555,8.341984099860026,2.116319661703811,5.11873987325523,10.570798948908111,14.921293872922426,0.5833180760424672,2.5037043195297453
1565,36,35,F,Construction,43.56444127861002,0.1125867469233246,0.109080637562954,Basque Country,0,0.5154421462587352,0.0,0.0,1.979057665862776,-0.260983902698388,7.696649983191585,14.03837446813594,0.4748706907428295,3.2843505901322008
1566,16,41,F,Construction,24.428211413148283,0.135693226974096,0.1783984723399634,Canary Islands,1,0.5097617935726538,3074.550787429522,8.031239282064188,1.8445888871573868,3.0696227622019396,9.170676979464094,12.36321204633528,0.5425533662729694,3.4451384320835463
1567,21,38,N,Administrative and support service activities,46.280686890081654,0.1265460177630728,0.0108840512366634,Castile-La Mancha,0,0.5319599451351096,0.0,0.0,1.2522608511377438,5.314183336952386,7.592159369479633,12.384561774231438,0.4831352897148777,2.816344595093574
1568,30,22,M,"Professional, scientific and technical activities",42.8004778077691,0.241856008786328,0.073259669401888,Extremadura,0,0.5403309616056593,0.0,0.0,1.866148769291363,1.3114753321033632,7.600093895681656,9.30244058627156,0.4519534996505092,2.654832628706203
1569,6,43,J,Information and communication,42.26028515976381,0.3265841291085279,0.1380918716060239,Andalusia,1,0.5520594201613688,4135.093382164293,8.327506993826109,3.0720187224891102,7.137882212874225,14.89880962144359,18.650551253792234,0.5548150349531003,3.3763749354901704
1570,13,48,J,Information and communication,56.253095938850606,0.1906075547455606,0.0860431083801365,Madrid,1,0.5494426342064284,3615.5427041498137,8.193273794362801,2.5199234046429457,4.85553776401037,13.578820818469593,19.853873556419636,0.6185640287995972,2.938906312415478
1571,38,27,F,Construction,59.87947929185765,0.5658626948383588,0.0702280405469238,Castile and Leon,1,0.5150417926715913,1872.443162375814,7.535533280103844,0.8809320980802174,2.5531151330733652,11.50190325086015,15.420176407087489,0.5225788957196854,2.4314429057800915
1572,7,37,M,"Professional, scientific and technical activities",53.482917569634914,0.0981401765691626,0.119495274846477,Madrid,0,0.5474145440177849,0.0,0.0,3.0086889991271866,2.7067866332963213,13.635849864040384,15.551372971905232,0.5058557097413554,3.6091099749989453
1573,25,46,C,Manufacturing,64.93122785674211,0.3152935525796763,0.05003055178967,Valencia,0,0.5296515083480743,0.0,0.0,1.5340187259877447,0.8477630973021648,13.372497189152474,16.444859297003166,0.56652061698388,2.5055345219938645
1574,7,49,G,Wholesale and retail trade,58.63342888745548,0.5691003931140902,0.1225705420977074,Murcia,0,0.5355534139494956,0.0,0.0,2.1892338957604647,4.074714282793653,7.395424908981667,15.958676809885995,0.554665089135836,3.4020903559705187
1575,29,35,G,Wholesale and retail trade,45.57415715291537,0.0407493377935265,0.0173218403904862,Madrid,1,0.5240713950310031,3578.9957176527096,8.183116883207637,1.698992233735627,2.1193984127103844,14.658097526338905,17.837113812720645,0.538164830981762,2.8052061378782716
1576,20,4,H,Transportation and storage,43.057155714284306,0.1107354428640211,0.0040284148358551,Asturias,1,0.5208716434625071,2942.029538443629,7.987194785031092,1.239836114278822,4.380503297251854,12.7483608673802,16.450689619420533,0.5320000903099835,2.7637716460391974
1577,6,16,G,Wholesale and retail trade,54.6923335515027,0.0757353169899939,0.0663205990543834,Madrid,1,0.5426789081092406,3773.975104889857,8.236149066930215,1.847188018525033,6.361316142863362,15.559553382412938,21.923878476771847,0.5479465304116332,2.8845444043514554
1578,51,16,G,Wholesale and retail trade,58.60650664852851,0.1898525837670133,-0.0481644893448283,Galicia,0,0.5295254775978425,0.0,0.0,1.5922124827182718,3.226233148493064,8.376597779346714,15.28216885404969,0.4177399018874957,2.787031058764931
1579,11,21,H,Transportation and storage,70.96766460547248,0.0854369924620375,0.0842349818356451,Madrid,0,0.5442227696825181,0.0,0.0,1.5802396535926873,1.6272538613512204,12.021660600396013,15.963876420613676,0.5427112782580938,2.9665954566964996
1580,11,26,G,Wholesale and retail trade,67.86759567410144,0.1221815422759728,-0.0066280671352355,Murcia,1,0.549580088389955,2696.026471756343,7.899905138351606,1.9124944144650415,4.929736519041029,13.221016315619414,19.917007758838928,0.5786039745372498,2.8436696697544352
1581,24,36,F,Construction,41.877904902392466,0.5102075716311988,0.0941210260283188,Canary Islands,1,0.5073750680881516,2885.5576002910016,7.967819929365461,0.812571477392726,1.2152394808129934,9.037516220193975,12.6186205678165,0.5143953209782064,2.3635885605845384
1582,50,19,I,Accommodation and food service activities,48.46990579809108,0.342270422341884,0.0892729719058472,Galicia,0,0.5173710983627335,0.0,0.0,0.9424286356390268,1.6789595474479653,12.029720268700736,11.46823308452318,0.4657215093713019,2.443604116692572
1583,9,17,M,"Professional, scientific and technical activities",60.06526707376655,0.4021019954082777,0.0766018806917591,Basque Country,1,0.5459949319280629,3262.420315080211,8.090531100764826,1.962550675329388,3.2797555500952305,13.216381266306373,14.135758053743071,0.5809045217203791,2.4600082458039747
1584,21,45,G,Wholesale and retail trade,66.01996667088457,0.1798564394021422,0.1018204333769046,Castile and Leon,0,0.5396052984716465,0.0,0.0,2.5963432273067033,1.0866086158597847,7.467314479836677,17.29179008985052,0.5957041992990552,3.508006502004559
1585,28,26,I,Accommodation and food service activities,64.08454203057188,0.4232500276516597,0.0902098734307043,Catalonia,1,0.5255892956802659,4255.162668796142,8.3561232513428,1.105595392654059,4.826622142624067,11.303528183044108,18.237871215388584,0.5119040568051115,2.4874309578305804
1586,35,22,H,Transportation and storage,49.0418325075298,0.0992775553869834,0.0653499698334364,Catalonia,1,0.5203029500990319,2998.649051767728,8.006250578063142,1.2511407696883148,5.424963151835577,9.592240885869446,20.155118626386688,0.5602599163060027,2.897600877912843
1587,23,28,C,Manufacturing,31.189660213572253,0.2065976684934818,0.1715503490238566,Extremadura,1,0.5229358279585686,3516.8742184338053,8.165612170944227,2.1132989336422408,5.9684132408912,13.82265204719069,18.643014282583263,0.5204931042187986,3.3543819945873623
1588,15,1,G,Wholesale and retail trade,35.01595435631613,0.1626811348147661,0.0996655346776221,Madrid,1,0.5288579900698877,4302.248650856898,8.367125516634317,1.527478408748395,3.85194041109847,8.024793592741286,15.691112062343116,0.5585166462786587,3.149631143230691
1589,10,44,C,Manufacturing,54.089502714791216,0.4422292956246091,0.1185954043655438,Extremadura,1,0.5313377880464536,4392.681262997461,8.3879227111686,2.1586657315233033,7.307879695208285,11.763380508294423,19.650131133547724,0.561593112073774,3.456900466378255
